Date,State,Hail Diameter (inch),Injuries,Deaths,Property Damages ($K),Crop Damage ($K)
04/29/2025,OLAHOMA,1.25,0,0,0,0
04/29/2025,OLAHOMA,1,0,0,0,0
04/29/2025,OLAHOMA,1.25,0,0,15,0
04/29/2025,OLAHOMA,1.75,0,0,20,0
04/29/2025,OLAHOMA,1.25,0,0,15,0
04/29/2025,OLAHOMA,1,0,0,0,0
04/29/2025,ANSAS,1,0,0,0,0
04/29/2025,OLAHOMA,1,0,0,0,0
04/29/2025,ANSAS,1,0,0,0,0
04/29/2025,MISSOURI,1,0,0,0,0
04/29/2025,MISSOURI,1,0,0,0,0
04/29/2025,MISSOURI,0.75,0,0,0,0
04/29/2025,MISSOURI,1.5,0,0,0,0
04/29/2025,MISSOURI,1,0,0,0,0
04/29/2025,MISSOURI,1,0,0,0,0
04/29/2025,MISSOURI,1,0,0,0,0
04/29/2025,MISSOURI,1.75,0,0,40,0
04/29/2025,MISSOURI,1,0,0,0,0
04/29/2025,INDIANA,1,0,0,0,0
04/29/2025,TEXAS,1,0,0,0,0
04/29/2025,TEXAS,1.75,0,0,0,0
04/29/2025,ILLINOIS,1.25,0,0,0,0
04/29/2025,TEXAS,1.75,0,0,0,0
04/29/2025,TEXAS,1.5,0,0,0,0
04/29/2025,TEXAS,2,0,0,0,0
04/29/2025,TEXAS,3.5,0,0,0,0
04/29/2025,NEW YOR,1.75,0,0,0,0
04/29/2025,NEW YOR,1.25,0,0,0,0
04/29/2025,NEW YOR,0.75,0,0,0,0
04/29/2025,NEW YOR,1,0,0,0,0
04/29/2025,NEW YOR,0.75,0,0,0,0
04/29/2025,NEW YOR,0.75,0,0,0,0
04/29/2025,NEW YOR,0.75,0,0,0,0
04/29/2025,NEW YOR,0.75,0,0,0,0
04/29/2025,NEW YOR,1,0,0,0,0
04/29/2025,NEW YOR,1,0,0,0,0
04/29/2025,NEW YOR,1.25,0,0,0,0
04/29/2025,INDIANA,0.75,0,0,0,0
04/29/2025,NEW YOR,1,0,0,0,0
04/29/2025,NEW YOR,0.75,0,0,0,0
04/29/2025,TEXAS,5,0,0,0,0
04/29/2025,TEXAS,4,0,0,0,0
04/29/2025,MISSISSIPPI,1,0,0,0,0
04/29/2025,INDIANA,0.75,0,0,0,0
04/29/2025,TEXAS,2,0,0,0,0
04/29/2025,TEXAS,1.5,0,0,0,0
04/29/2025,ENTUCY,1,0,0,0,0
04/29/2025,ENTUCY,1.25,0,0,0,0
04/29/2025,ENTUCY,1,0,0,0,0
04/29/2025,TEXAS,1,0,0,0,0
04/29/2025,OHIO,1,0,0,0,0
04/29/2025,OLAHOMA,0.75,0,0,0,0
04/29/2025,TEXAS,3,0,0,0,0
04/29/2025,TEXAS,1.75,0,0,0,0
04/29/2025,OHIO,0.88,0,0,0,0
04/29/2025,TEXAS,1,0,0,0,0
04/29/2025,TEXAS,0.75,0,0,0,0
04/29/2025,TEXAS,1,0,0,0,0
04/29/2025,TEXAS,0.75,0,0,0,0
04/29/2025,TEXAS,1.75,0,0,0,0
04/29/2025,TEXAS,2.5,0,0,0,0
04/29/2025,TEXAS,0.75,0,0,0,0
04/29/2025,TEXAS,1,0,0,0,0
04/29/2025,OLAHOMA,0.75,0,0,0,0
04/29/2025,WEST VIRGINIA,0.75,0,0,0,0
04/29/2025,TEXAS,1.25,0,0,0,0
04/29/2025,TEXAS,2,0,0,9,0
04/29/2025,NEW MEXICO,0.75,0,0,0,0
04/29/2025,TEXAS,1,0,0,0,0
04/29/2025,OLAHOMA,1,0,0,0,0
04/29/2025,TEXAS,2,0,0,0,0
04/29/2025,TEXAS,1,0,0,0,0
04/29/2025,TEXAS,1.75,0,0,0,0
04/29/2025,TEXAS,1,0,0,0,0
04/29/2025,OLAHOMA,1,0,0,0,0
04/29/2025,OLAHOMA,0.75,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1.75,0,0,0,0
04/30/2025,NEW MEXICO,0.75,0,0,0,0
04/30/2025,NEW MEXICO,1,0,0,0,0
04/30/2025,NEW MEXICO,0.75,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,0.75,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TENNESSEE,1,0,0,0,0
04/30/2025,TEXAS,1.5,0,0,0,0
04/30/2025,TEXAS,1.25,0,0,0,0
04/30/2025,TEXAS,1.5,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,ILLINOIS,1,0,0,0,0
04/30/2025,TENNESSEE,1,0,0,0,0
04/30/2025,ILLINOIS,1,0,0,0,0
04/30/2025,ILLINOIS,2,0,0,0,0
04/30/2025,TEXAS,1.25,0,0,0,0
04/30/2025,TEXAS,1.25,0,0,0,0
04/30/2025,TEXAS,2.5,0,0,0,0
04/30/2025,TEXAS,2.5,0,0,10,0
04/30/2025,INDIANA,1,0,0,0,0
04/30/2025,INDIANA,1.5,0,0,0,0
04/30/2025,MISSOURI,1,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,MISSOURI,1,0,0,0,0
04/30/2025,TEXAS,3,0,0,0,0
04/30/2025,TEXAS,1.25,0,0,0,0
04/30/2025,TEXAS,1.5,0,0,0,0
04/30/2025,TEXAS,1.5,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TENNESSEE,1.25,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1.25,0,0,0,0
04/30/2025,TEXAS,1.25,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,INDIANA,1.25,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1.5,0,0,0,0
04/30/2025,INDIANA,1.75,0,0,0,0
04/30/2025,INDIANA,2.5,0,0,0,0
04/30/2025,ENTUCY,1,0,0,0,0
04/30/2025,ENTUCY,1,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,INDIANA,1,0,0,0,0
04/30/2025,ENTUCY,1,0,0,0,0
04/30/2025,TEXAS,1.25,0,0,0,0
04/30/2025,TEXAS,1.5,0,0,0,0
04/30/2025,ENTUCY,1,0,0,0,0
04/30/2025,ENTUCY,1.5,0,0,0,0
04/30/2025,TEXAS,1.75,0,0,7,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1.5,0,0,0,0
04/30/2025,TEXAS,1.5,0,0,0,0
04/30/2025,TEXAS,1.75,0,0,0,0
04/30/2025,INDIANA,0.75,0,0,0,0
04/30/2025,TEXAS,1.25,0,0,0,0
04/30/2025,TEXAS,2.75,0,0,0,0
04/30/2025,TEXAS,1.5,0,0,0,0
04/30/2025,INDIANA,1,0,0,0,0
04/30/2025,ILLINOIS,1.5,0,0,0,0
04/30/2025,ILLINOIS,1,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,INDIANA,0.75,0,0,0,0
04/30/2025,INDIANA,1.25,0,0,0,0
04/30/2025,TEXAS,0.75,0,0,0,0
04/30/2025,ILLINOIS,1,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1,0,0,0,0
04/30/2025,TEXAS,1.75,0,0,0,0
04/30/2025,ENTUCY,1,0,0,0,0
04/30/2025,TEXAS,2.5,0,0,0,0
04/30/2025,TEXAS,1.25,0,0,0,0
04/30/2025,ANSAS,0.88,0,0,0,0
05/01/2025,LOUISIANA,0.75,0,0,0,0
05/01/2025,TEXAS,1,0,0,0,0
05/01/2025,TEXAS,1,0,0,0,0
05/01/2025,TEXAS,1.25,0,0,0,0
05/01/2025,VIRGINIA,1,0,0,0,0
05/01/2025,TEXAS,1,0,0,0,0
05/01/2025,TEXAS,1.25,0,0,0,0
05/01/2025,TEXAS,1.25,0,0,0,0
05/01/2025,TEXAS,1.5,0,0,0,0
05/01/2025,MARYLAND,1,0,0,0,0
05/01/2025,TEXAS,2,0,0,10,0
05/01/2025,MARYLAND,1.5,0,0,0,0
05/01/2025,TEXAS,4.5,0,0,15,0
05/01/2025,TEXAS,1.25,0,0,0,0
05/01/2025,TEXAS,1.75,0,0,7,0
05/01/2025,MARYLAND,1,0,0,0,0
05/01/2025,TEXAS,1.25,0,0,0,0
05/01/2025,TEXAS,2.75,0,0,0,0
05/01/2025,TEXAS,1,0,0,0,0
05/01/2025,MARYLAND,1,0,0,0,0
05/01/2025,TEXAS,2,0,0,10,0
05/01/2025,MARYLAND,1,0,0,0,0
05/01/2025,MARYLAND,1.5,0,0,0,0
05/01/2025,TEXAS,1.5,0,0,0,0
05/01/2025,TEXAS,1.75,0,0,0,0
05/01/2025,MARYLAND,1.75,0,0,0,0
05/01/2025,TEXAS,1,0,0,0,0
05/01/2025,LOUISIANA,0.75,0,0,0,0
05/01/2025,ALABAMA,1,0,0,0,0
05/01/2025,MARYLAND,1,0,0,0,0
05/01/2025,TEXAS,1.75,0,0,0,0
05/01/2025,ALABAMA,1.75,0,0,0,0
05/01/2025,TEXAS,2.5,0,0,0,0
05/01/2025,TEXAS,1.25,0,0,0,0
05/01/2025,LOUISIANA,1,0,0,0,0
05/01/2025,TEXAS,1,0,0,0,0
05/01/2025,TEXAS,2.75,0,0,0,0
05/01/2025,LOUISIANA,0.88,0,0,0,0
05/01/2025,TEXAS,1.5,0,0,0,0
05/01/2025,LOUISIANA,1.75,0,0,0,0
05/01/2025,LOUISIANA,1.75,0,0,0,0
05/01/2025,TEXAS,1,0,0,0,0
05/01/2025,LOUISIANA,0.88,0,0,0,0
05/01/2025,LOUISIANA,1,0,0,0,0
05/01/2025,LOUISIANA,1,0,0,0,0
05/01/2025,TEXAS,2.25,0,0,0,0
05/01/2025,TEXAS,2.5,0,0,0,0
05/01/2025,LOUISIANA,1.25,0,0,0,0
05/01/2025,TEXAS,1.25,0,0,0,0
05/01/2025,TEXAS,2.75,0,0,0,0
05/01/2025,LOUISIANA,1.75,0,0,0,0
05/01/2025,LOUISIANA,1.75,0,0,0,0
05/01/2025,TEXAS,1,0,0,0,0
05/01/2025,TEXAS,1.25,0,0,0,0
05/01/2025,TEXAS,1,0,0,0,0
05/01/2025,TEXAS,1.25,0,0,0,0
05/01/2025,TEXAS,1.5,0,0,0,0
05/01/2025,TEXAS,1.75,0,0,0,0
05/01/2025,OLAHOMA,1.25,0,0,0,0
05/01/2025,OLAHOMA,1,0,0,0,0
05/02/2025,OLAHOMA,1,0,0,0,0
05/02/2025,OLAHOMA,1,0,0,0,0
05/02/2025,OLAHOMA,1,0,0,0,0
05/02/2025,OLAHOMA,1.5,0,0,0,0
05/02/2025,OLAHOMA,1.25,0,0,0,0
05/02/2025,OLAHOMA,1.25,0,0,0,0
05/02/2025,OLAHOMA,0.75,0,0,0,0
05/02/2025,OLAHOMA,1,0,0,0,0
05/02/2025,ARANSAS,1,0,0,0,0
05/02/2025,ARANSAS,0.75,0,0,0,0
05/02/2025,TENNESSEE,0.75,0,0,0,0
05/02/2025,TENNESSEE,0.75,0,0,0,0
05/02/2025,TENNESSEE,0.88,0,0,0,0
05/02/2025,TENNESSEE,0.88,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1.25,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,0.75,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1.25,0,0,0,0
05/02/2025,TENNESSEE,0.88,0,0,0,0
05/02/2025,MISSISSIPPI,1,0,0,0,0
05/02/2025,LOUISIANA,1.5,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,MISSISSIPPI,0.88,0,0,0,0
05/02/2025,OHIO,0.75,0,0,0,0
05/02/2025,OHIO,0.75,0,0,0,0
05/02/2025,GEORGIA,1,0,0,1,0
05/02/2025,OHIO,1.75,0,0,0,0
05/02/2025,TEXAS,1.25,0,0,0,0
05/02/2025,OHIO,1.5,0,0,0,0
05/02/2025,MISSISSIPPI,0.75,0,0,0,0
05/02/2025,MISSISSIPPI,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,SOUTH CAROLINA,1,0,0,0,0
05/02/2025,SOUTH CAROLINA,0.88,0,0,0,0
05/02/2025,TENNESSEE,1.25,0,0,0,0
05/02/2025,SOUTH CAROLINA,1.25,0,0,0,0
05/02/2025,ENTUCY,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,OHIO,0.75,0,0,0,0
05/02/2025,LOUISIANA,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,ENTUCY,1,0,0,0,0
05/02/2025,TENNESSEE,0.88,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,SOUTH CAROLINA,0.88,0,0,0,0
05/02/2025,LOUISIANA,1.25,0,0,0,0
05/02/2025,LOUISIANA,1,0,0,0,0
05/02/2025,LOUISIANA,1.5,0,0,0,0
05/02/2025,OHIO,0.75,0,0,0,0
05/02/2025,LOUISIANA,1,0,0,0,0
05/02/2025,LOUISIANA,1,0,0,0,0
05/02/2025,SOUTH CAROLINA,1.5,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1.25,0,0,0,0
05/02/2025,LOUISIANA,1,0,0,0,0
05/02/2025,ENTUCY,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,LOUISIANA,1,0,0,0,0
05/02/2025,SOUTH CAROLINA,1.5,0,0,0,0
05/02/2025,GEORGIA,1,0,0,0,0
05/02/2025,TEXAS,0.88,0,0,0,0
05/02/2025,ENTUCY,1,0,0,0,0
05/02/2025,SOUTH CAROLINA,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,OHIO,0.88,0,0,0,0
05/02/2025,ENTUCY,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,MISSISSIPPI,1,0,0,0,0
05/02/2025,MISSISSIPPI,1.25,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,SOUTH CAROLINA,1,0,0,0,0
05/02/2025,OHIO,0.75,0,0,0,0
05/02/2025,OHIO,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TEXAS,0.88,0,0,0,0
05/02/2025,GEORGIA,1,0,0,0,0
05/02/2025,OHIO,1,0,0,0,0
05/02/2025,TEXAS,0.88,0,0,0,0
05/02/2025,OHIO,0.75,0,0,0,0
05/02/2025,GEORGIA,1,0,0,0,0
05/02/2025,ENTUCY,1.75,0,0,0,0
05/02/2025,TENNESSEE,0.75,0,0,0,0
05/02/2025,TEXAS,0.88,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,OHIO,0.88,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,OHIO,1,0,0,0,0
05/02/2025,TEXAS,0.88,0,0,0,0
05/02/2025,TENNESSEE,0.88,0,0,0,0
05/02/2025,MISSISSIPPI,1,0,0,0,0
05/02/2025,OHIO,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,SOUTH CAROLINA,0.88,0,0,0,0
05/02/2025,GEORGIA,1,0,0,0,0
05/02/2025,OHIO,1.5,0,0,0,0
05/02/2025,TEXAS,0.88,0,0,0,0
05/02/2025,OHIO,1.75,0,0,3,0
05/02/2025,OHIO,1,0,0,0,0
05/02/2025,TEXAS,0.75,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,OHIO,1.75,0,0,0,0
05/02/2025,OHIO,1.75,0,0,0,0
05/02/2025,OHIO,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,OHIO,0.75,0,0,0,0
05/02/2025,OHIO,0.75,0,0,0,0
05/02/2025,OHIO,2.5,0,0,0,0
05/02/2025,TEXAS,2.75,0,0,0,0
05/02/2025,OHIO,1.25,0,0,0,0
05/02/2025,TEXAS,2.75,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TEXAS,2,0,0,11,0
05/02/2025,TEXAS,1.75,0,0,7,0
05/02/2025,PENNSYLVANIA,1.25,0,0,0,0
05/02/2025,ENTUCY,1,0,0,0,0
05/02/2025,OHIO,1,0,0,0,0
05/02/2025,OHIO,1,0,0,0,0
05/02/2025,OHIO,1,0,0,0,0
05/02/2025,ALABAMA,1,0,0,0,0
05/02/2025,TEXAS,1.5,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,PENNSYLVANIA,1,0,0,0,0
05/02/2025,SOUTH CAROLINA,0.75,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,OHIO,1.25,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,PENNSYLVANIA,1,0,0,0,0
05/02/2025,TEXAS,1.5,0,0,0,0
05/02/2025,TEXAS,1.5,0,0,0,0
05/02/2025,NORTH CAROLINA,0.75,0,0,0,0
05/02/2025,SOUTH CAROLINA,0.75,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,SOUTH CAROLINA,1.25,0,0,0,0
05/02/2025,SOUTH CAROLINA,1,0,0,0,0
05/02/2025,PENNSYLVANIA,1,0,0,0,0
05/02/2025,ALABAMA,1.25,0,0,0,0
05/02/2025,NEW YOR,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,ENTUCY,1,0,0,0,0
05/02/2025,PENNSYLVANIA,0.88,0,0,0,0
05/02/2025,ALABAMA,1,0,0,0,0
05/02/2025,OHIO,0.75,0,0,0,0
05/02/2025,GEORGIA,1.25,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,OHIO,1,0,0,0,0
05/02/2025,OHIO,1.25,0,0,0,0
05/02/2025,TEXAS,1.5,0,0,0,0
05/02/2025,TEXAS,2,0,0,0,0
05/02/2025,GEORGIA,1,0,0,0,0
05/02/2025,NORTH CAROLINA,0.75,0,0,0,0
05/02/2025,TEXAS,1,0,0,0,0
05/02/2025,TENNESSEE,1,0,0,0,0
05/03/2025,NEW YOR,1,0,0,0,0
05/03/2025,NEW HAMPSHIRE,1.25,0,0,0,0
05/03/2025,NEW HAMPSHIRE,1.25,0,0,0,0
05/03/2025,NEW HAMPSHIRE,1.25,0,0,0,0
05/03/2025,MARYLAND,1,0,0,0,0
05/03/2025,NEW HAMPSHIRE,1,0,0,0,0
05/03/2025,NEW HAMPSHIRE,1.25,0,0,0,0
05/03/2025,MARYLAND,1.5,0,0,0,0
05/03/2025,MARYLAND,1,0,0,0,0
05/03/2025,WEST VIRGINIA,1.25,0,0,0,0
05/03/2025,ALABAMA,1.25,0,0,0,0
05/03/2025,MARYLAND,1,0,0,0,0
05/03/2025,MARYLAND,1.75,0,0,0,0
05/03/2025,FLORIDA,1.25,0,0,0,0
05/03/2025,FLORIDA,1.5,0,0,0,0
05/03/2025,MARYLAND,1.75,0,0,0,0
05/03/2025,MARYLAND,1.5,0,0,0,0
05/03/2025,MARYLAND,1.25,0,0,0,0
05/03/2025,ALABAMA,0.88,0,0,0,0
05/03/2025,MARYLAND,1.5,0,0,0,0
05/03/2025,MARYLAND,1,0,0,0,0
05/03/2025,MARYLAND,1.5,0,0,0,0
05/03/2025,SOUTH CAROLINA,1,0,0,0,0
05/03/2025,MARYLAND,1,0,0,0,0
05/03/2025,TEXAS,1,0,0,0,0
05/03/2025,NEW JERSEY,1,0,0,0,0
05/03/2025,PENNSYLVANIA,0.88,0,0,0,0
05/03/2025,PENNSYLVANIA,1,0,0,0,0
05/04/2025,NEW MEXICO,0.75,0,0,0,0
05/04/2025,NEW MEXICO,1.5,0,0,0,0
05/04/2025,WEST VIRGINIA,0.75,0,0,0,0
05/04/2025,NEW MEXICO,1,0,0,0,0
05/04/2025,OHIO,1,0,0,0,0
05/04/2025,NEW MEXICO,1,0,0,0,0
05/04/2025,NEW MEXICO,1.75,0,0,0,0
05/04/2025,NEW MEXICO,0.88,0,0,0,0
05/04/2025,NEW MEXICO,1.5,0,0,0,0
05/04/2025,PENNSYLVANIA,1,0,0,0,0
05/04/2025,TEXAS,1.75,0,0,0,0
05/04/2025,TEXAS,1.5,0,0,0,0
05/04/2025,NORTH CAROLINA,1.5,0,0,0,0
05/04/2025,NEW MEXICO,1,0,0,0,0
05/04/2025,WEST VIRGINIA,1.75,0,0,0,0
05/04/2025,PENNSYLVANIA,1,0,0,0,0
05/04/2025,PENNSYLVANIA,1,0,0,0,0
05/04/2025,WEST VIRGINIA,1.75,0,0,0,0
05/04/2025,PENNSYLVANIA,1,0,0,0,0
05/04/2025,PENNSYLVANIA,1,0,0,0,0
05/04/2025,NORTH CAROLINA,1,0,0,0,0
05/04/2025,WEST VIRGINIA,1.75,0,0,0,0
05/04/2025,WEST VIRGINIA,1,0,0,0,0
05/04/2025,PENNSYLVANIA,1.5,0,0,0,0
05/04/2025,WEST VIRGINIA,2,0,0,0,0
05/04/2025,PENNSYLVANIA,1.75,0,0,0,0
05/04/2025,PENNSYLVANIA,1.5,0,0,0,0
05/04/2025,PENNSYLVANIA,1.75,0,0,0,0
05/04/2025,PENNSYLVANIA,1.75,0,0,0,0
05/04/2025,PENNSYLVANIA,2.5,0,0,0,0
05/04/2025,PENNSYLVANIA,2.25,0,0,0,0
05/04/2025,PENNSYLVANIA,1.75,0,0,0,0
05/04/2025,PENNSYLVANIA,1.5,0,0,0,0
05/04/2025,NEW MEXICO,1.25,0,0,0,0
05/04/2025,WEST VIRGINIA,1,0,0,0,0
05/04/2025,PENNSYLVANIA,1,0,0,0,0
05/04/2025,TEXAS,1.5,0,0,0,0
05/04/2025,NEW MEXICO,1,0,0,0,0
05/04/2025,NEW MEXICO,1.25,0,0,0,0
05/04/2025,TEXAS,1.5,0,0,0,0
05/04/2025,WEST VIRGINIA,1,0,0,0,0
05/04/2025,WEST VIRGINIA,1.25,0,0,0,0
05/04/2025,WEST VIRGINIA,1,0,0,0,0
05/04/2025,NEW MEXICO,1,0,0,0,0
05/04/2025,PENNSYLVANIA,1.75,0,0,0,0
05/04/2025,TEXAS,1,0,0,0,0
05/05/2025,TEXAS,1,0,0,0,0
05/05/2025,VIRGINIA,1,0,0,0,0
05/05/2025,NEW MEXICO,0.88,0,0,0,0
05/05/2025,TEXAS,1,0,0,0,0
05/05/2025,TEXAS,0.75,0,0,0,0
05/05/2025,TEXAS,0.75,0,0,0,0
05/05/2025,NORTH CAROLINA,0.75,0,0,0,0
05/05/2025,WEST VIRGINIA,0.75,0,0,0,0
05/05/2025,TEXAS,1.25,0,0,0,0
05/05/2025,TEXAS,1.5,0,0,0,0
05/05/2025,NEW MEXICO,0.88,0,0,0,0
05/05/2025,WEST VIRGINIA,0.75,0,0,0,0
05/05/2025,WEST VIRGINIA,1,0,0,0,0
05/05/2025,WEST VIRGINIA,0.75,0,0,0,0
05/05/2025,WEST VIRGINIA,0.88,0,0,0,0
05/05/2025,WEST VIRGINIA,0.75,0,0,0,0
05/05/2025,NORTH CAROLINA,0.75,0,0,0,0
05/05/2025,WEST VIRGINIA,1,0,0,0,0
05/05/2025,FLORIDA,1,0,0,0,0
05/05/2025,NORTH CAROLINA,1,0,0,0,0
05/05/2025,NORTH CAROLINA,1,0,0,0,0
05/05/2025,WEST VIRGINIA,1,0,0,0,0
05/05/2025,NORTH CAROLINA,1.25,0,0,3,0
05/05/2025,WEST VIRGINIA,1,0,0,0,0
05/05/2025,NORTH CAROLINA,0.75,0,0,0,0
05/05/2025,WEST VIRGINIA,1,0,0,0,0
05/05/2025,FLORIDA,1,0,0,0,0
05/05/2025,WEST VIRGINIA,1,0,0,0,0
05/05/2025,FLORIDA,1,0,0,0,0
05/05/2025,NORTH CAROLINA,0.75,0,0,0,0
05/05/2025,NORTH CAROLINA,1,0,0,0,0
05/05/2025,TEXAS,1.5,0,0,0,0
05/05/2025,NEW MEXICO,0.75,0,0,0,0
05/05/2025,FLORIDA,1.5,0,0,0,0
05/05/2025,FLORIDA,1,0,0,0,0
05/05/2025,NORTH CAROLINA,1,0,0,0,0
05/05/2025,WEST VIRGINIA,0.75,0,0,0,0
05/05/2025,NORTH CAROLINA,1,0,0,0,0
05/05/2025,NORTH CAROLINA,0.88,0,0,0,0
05/05/2025,NORTH CAROLINA,1,0,0,0,0
05/05/2025,NORTH CAROLINA,1.25,0,0,0,0
05/05/2025,WEST VIRGINIA,0.88,0,0,0,0
05/05/2025,OHIO,1,0,0,0,0
05/05/2025,FLORIDA,1,0,0,0,0
05/05/2025,WEST VIRGINIA,1.75,0,0,0,0
05/05/2025,WEST VIRGINIA,1,0,0,0,0
05/05/2025,NORTH CAROLINA,1.5,0,0,0,0
05/05/2025,NORTH CAROLINA,1.75,0,0,0,0
05/05/2025,NEW MEXICO,1,0,0,0,0
05/05/2025,WEST VIRGINIA,1,0,0,0,0
05/05/2025,WEST VIRGINIA,1,0,0,0,0
05/05/2025,NORTH CAROLINA,1,0,0,0,0
05/05/2025,OHIO,0.88,0,0,0,0
05/05/2025,VIRGINIA,1.25,0,0,6,5
05/05/2025,TEXAS,1,0,0,0,0
05/05/2025,OHIO,1.5,0,0,0,0
05/05/2025,FLORIDA,1.75,0,0,0,0
05/05/2025,OHIO,1,0,0,0,0
05/05/2025,PENNSYLVANIA,1,0,0,0,0
05/05/2025,VIRGINIA,1,0,0,0,0
05/05/2025,FLORIDA,1.75,0,0,0,0
05/05/2025,VIRGINIA,1,0,0,0,0
05/05/2025,FLORIDA,2,0,0,0,0
05/05/2025,OHIO,1,0,0,0,0
05/05/2025,TEXAS,1,0,0,0,0
05/05/2025,OHIO,1.75,0,0,0,0
05/05/2025,OHIO,1,0,0,0,0
05/05/2025,TEXAS,1.5,0,0,0,0
05/05/2025,OHIO,1,0,0,0,0
05/05/2025,TEXAS,0.88,0,0,0,0
05/05/2025,VIRGINIA,1,0,0,0,0
05/05/2025,OHIO,1,0,0,0,0
05/05/2025,VIRGINIA,1,0,0,0,0
05/05/2025,TEXAS,1.5,0,0,0,0
05/05/2025,VIRGINIA,1,0,0,0,0
05/05/2025,TEXAS,1.75,0,0,0,0
05/05/2025,TEXAS,1,0,0,0,0
05/05/2025,NEW MEXICO,1,0,0,0,0
05/05/2025,NEW MEXICO,2.5,0,0,0,0
05/05/2025,VIRGINIA,0.75,0,0,0,0
05/05/2025,NEW MEXICO,1,0,0,0,0
05/05/2025,NEW MEXICO,0.75,0,0,0,0
05/05/2025,TEXAS,1,0,0,0,0
05/05/2025,TEXAS,0.75,0,0,0,0
05/06/2025,TEXAS,2.5,0,0,0,0
